25,24,time,mNr
0.675206,-0.244512,1731489942900400,20
-0.158872,-0.570528,1731489942900800,20
0.0,-0.163008,1731489942901200,20
0.556052,0.366768,1731489942901600,20
1.032668,-1.548576,1731489942902000,20
-0.913514,-0.692784,1731489942902400,20
-0.913514,-0.448272,1731489942902800,20
-0.39718,-1.711584,1731489942903200,20
0.476616,-0.285264,1731489942903600,20
0.278026,-0.244512,1731489942904000,20
-0.556052,-1.548576,1731489942904400,20
-1.429848,-0.774288,1731489942904800,20
-1.668156,-0.326016,1731489942905200,20
-0.119154,-0.529776,1731489942905600,20
-0.436898,-1.42632,1731489942906000,20
-0.913514,-0.40752,1731489942906400,20
-1.628438,0.122256,1731489942906800,20
-0.19859,-0.570528,1731489942907200,20
-0.357462,-0.163008,1731489942907600,20
-0.39718,-0.040752,1731489942908000,20
-1.19154,-0.448272,1731489942908400,20
-1.469566,-0.366768,1731489942908800,20
0.0,0.733536,1731489942909200,20
1.151822,-0.081504,1731489942909600,20
0.714924,0.937296,1731489942910000,20
-0.99295,0.81504,1731489942910400,20
-0.039718,0.937296,1731489942910800,20
1.072386,1.22256,1731489942911200,20
1.270976,-0.040752,1731489942911600,20
0.873796,0.040752,1731489942912000,20
0.278026,0.163008,1731489942912400,20
0.039718,0.652032,1731489942912800,20
0.556052,-0.040752,1731489942913200,20
0.99295,-0.244512,1731489942913600,20
1.906464,-0.326016,1731489942914000,20
-0.357462,-1.589328,1731489942914400,20
-0.278026,-0.81504,1731489942914800,20
0.436898,-0.61128,1731489942915200,20
0.834078,-0.326016,1731489942915600,20
0.834078,-0.652032,1731489942916000,20
-0.039718,-1.059552,1731489942916400,20
-0.913514,-1.507824,1731489942916800,20
-0.556052,-0.692784,1731489942917200,20
-0.317744,-0.978048,1731489942917600,20
-0.317744,-0.122256,1731489942918000,20
-1.39013,-0.978048,1731489942918400,20
-2.303644,-0.855792,1731489942918800,20
-0.714924,-0.285264,1731489942919200,20
-0.79436,-0.529776,1731489942919600,20
-0.39718,0.244512,1731489942920000,20
-1.231258,-0.366768,1731489942920400,20
-0.834078,-0.937296,1731489942920800,20
-0.79436,0.489024,1731489942921200,20
0.238308,0.692784,1731489942921600,20
0.158872,0.570528,1731489942922000,20
0.39718,0.366768,1731489942922400,20
-0.556052,0.81504,1731489942922800,20
0.19859,0.896544,1731489942923200,20
0.953232,1.548576,1731489942923600,20
1.469566,0.570528,1731489942924000,20
-0.436898,0.366768,1731489942924400,20
0.158872,0.489024,1731489942924800,20
1.350412,0.692784,1731489942925200,20
1.429848,0.20376,1731489942925600,20
1.747592,0.244512,1731489942926000,20
0.278026,-0.570528,1731489942926400,20
-0.158872,-0.081504,1731489942926800,20
0.675206,-0.20376,1731489942927200,20
0.119154,0.570528,1731489942927600,20
-0.039718,-0.40752,1731489942928000,20
0.119154,-1.0188,1731489942928400,20
-0.357462,-1.059552,1731489942928800,20
-0.238308,0.285264,1731489942929200,20
0.0,-0.326016,1731489942929600,20
0.754642,-0.285264,1731489942930000,20
-0.953232,-1.141056,1731489942930400,20
-1.270976,-1.344816,1731489942930800,20
-1.946182,0.0,1731489942931200,20
-0.59577,-0.40752,1731489942931600,20
-0.317744,-0.081504,1731489942932000,20
-0.436898,-0.366768,1731489942932400,20
-0.873796,-0.122256,1731489942932800,20
-0.873796,0.978048,1731489942933200,20
0.158872,-0.163008,1731489942933600,20
-0.476616,0.570528,1731489942934000,20
-0.754642,0.0,1731489942934400,20
-0.913514,-0.326016,1731489942934800,20
-0.516334,0.326016,1731489942935200,20
-0.556052,-0.163008,1731489942935600,20
1.151822,1.711584,1731489942936000,20
-0.039718,0.40752,1731489942936400,20
0.039718,0.081504,1731489942936800,20
-0.436898,0.366768,1731489942937200,20
0.238308,0.244512,1731489942937600,20
0.913514,-0.20376,1731489942938000,20
0.19859,-0.81504,1731489942938400,20
-0.476616,0.0,1731489942938800,20
1.112104,0.081504,1731489942939200,20
0.79436,0.61128,1731489942939600,20
0.59577,-0.244512,1731489942940000,20
0.754642,0.61128,1731489942940400,20
0.079436,-0.855792,1731489942940800,20
0.079436,0.448272,1731489942941200,20
-0.357462,-0.570528,1731489942941600,20
0.913514,-0.570528,1731489942942000,20
-0.19859,-0.366768,1731489942942400,20
-1.072386,-0.40752,1731489942942800,20
-0.59577,-0.122256,1731489942943200,20
-1.032668,-1.0188,1731489942943600,20
0.119154,-0.61128,1731489942944000,20
0.0,-0.774288,1731489942944400,20
-0.436898,-0.937296,1731489942944800,20
-1.549002,-1.63008,1731489942945200,20
-0.59577,-0.285264,1731489942945600,20
0.039718,0.570528,1731489942946000,20
-1.39013,-0.326016,1731489942946400,20
-0.873796,-0.448272,1731489942946800,20
-0.476616,-0.529776,1731489942947200,20
-1.350412,0.896544,1731489942947600,20
-0.039718,0.122256,1731489942948000,20
-1.072386,-0.285264,1731489942948400,20
-0.19859,1.263312,1731489942948800,20
0.357462,1.100304,1731489942949200,20
-0.238308,1.263312,1731489942949600,20
1.827028,1.956096,1731489942950000,20
0.556052,0.326016,1731489942950400,20
-0.476616,0.0,1731489942950800,20
0.834078,0.855792,1731489942951200,20
0.834078,1.22256,1731489942951600,20
0.39718,0.0,1731489942952000,20
0.635488,-1.304064,1731489942952400,20
-0.317744,-0.20376,1731489942952800,20
0.19859,0.244512,1731489942953200,20
0.19859,-0.529776,1731489942953600,20
1.151822,0.978048,1731489942954000,20
0.436898,-0.774288,1731489942954400,20
-0.238308,-0.774288,1731489942954800,20
0.317744,-0.529776,1731489942955200,20
-0.19859,-0.366768,1731489942955600,20
0.436898,-0.81504,1731489942956000,20
-1.270976,-1.344816,1731489942956400,20
-0.635488,-1.22256,1731489942956800,20
-0.476616,-1.141056,1731489942957200,20
-0.556052,0.122256,1731489942957600,20
0.476616,0.40752,1731489942958000,20
-0.436898,0.692784,1731489942958400,20
-1.231258,-0.570528,1731489942958800,20
-0.873796,-0.652032,1731489942959200,20
-1.112104,-0.326016,1731489942959600,20
0.675206,0.774288,1731489942960000,20
-0.675206,0.40752,1731489942960400,20
0.238308,0.20376,1731489942960800,20
-1.072386,0.081504,1731489942961200,20
-0.714924,0.081504,1731489942961600,20
0.19859,1.22256,1731489942962000,20
0.99295,-0.366768,1731489942962400,20
-0.516334,1.100304,1731489942962800,20
0.39718,0.244512,1731489942963200,20
0.39718,0.733536,1731489942963600,20
0.754642,1.589328,1731489942964000,20
0.99295,1.42632,1731489942964400,20
0.317744,-0.122256,1731489942964800,20
0.278026,0.285264,1731489942965200,20
1.072386,-0.122256,1731489942965600,20
0.436898,0.081504,1731489942966000,20
0.436898,-0.489024,1731489942966400,20
0.436898,-0.570528,1731489942966800,20
0.516334,-0.163008,1731489942967200,20
0.278026,0.652032,1731489942967600,20
0.238308,-0.285264,1731489942968000,20
-0.238308,-0.40752,1731489942968400,20
-0.19859,-0.489024,1731489942968800,20
0.119154,-0.61128,1731489942969200,20
-0.556052,-0.489024,1731489942969600,20
0.0,-0.081504,1731489942970000,20
-1.509284,-0.692784,1731489942970400,20
-0.357462,-0.692784,1731489942970800,20
-0.953232,-0.163008,1731489942971200,20
-1.350412,-0.285264,1731489942971600,20
-0.238308,0.40752,1731489942972000,20
-0.39718,0.81504,1731489942972400,20
-1.151822,0.40752,1731489942972800,20
-0.99295,0.366768,1731489942973200,20
-0.675206,-0.122256,1731489942973600,20
-0.19859,1.0188,1731489942974000,20
-0.635488,1.100304,1731489942974400,20
0.158872,0.40752,1731489942974800,20
-0.436898,0.652032,1731489942975200,20
0.635488,0.40752,1731489942975600,20
0.516334,0.40752,1731489942976000,20
0.635488,0.244512,1731489942976400,20
0.873796,0.652032,1731489942976800,20
-0.19859,1.263312,1731489942977200,20
0.436898,0.570528,1731489942977600,20
0.99295,0.937296,1731489942978000,20
1.549002,0.081504,1731489942978400,20
0.99295,-0.692784,1731489942978800,20
0.754642,-0.081504,1731489942979200,20
-0.079436,-0.163008,1731489942979600,20
0.714924,0.0,1731489942980000,20
0.436898,-1.100304,1731489942980400,20
-0.516334,-0.244512,1731489942980800,20
0.436898,-0.692784,1731489942981200,20
-1.270976,-0.652032,1731489942981600,20
0.953232,-0.366768,1731489942982000,20
0.039718,-0.61128,1731489942982400,20
-0.834078,-0.774288,1731489942982800,20
-0.714924,-0.855792,1731489942983200,20
-0.834078,-0.163008,1731489942983600,20
-0.79436,-0.040752,1731489942984000,20
-0.516334,-0.326016,1731489942984400,20
-0.357462,-0.855792,1731489942984800,20
-1.112104,-0.163008,1731489942985200,20
-1.747592,0.0,1731489942985600,20
-0.59577,0.733536,1731489942986000,20
0.476616,0.937296,1731489942986400,20
-0.238308,0.40752,1731489942986800,20
-1.310694,0.366768,1731489942987200,20
-0.59577,0.489024,1731489942987600,20
0.873796,0.570528,1731489942988000,20
0.317744,0.570528,1731489942988400,20
0.834078,0.652032,1731489942988800,20
-0.317744,0.448272,1731489942989200,20
-0.635488,1.100304,1731489942989600,20
0.59577,0.489024,1731489942990000,20
1.509284,0.529776,1731489942990400,20
0.675206,0.733536,1731489942990800,20
0.476616,0.489024,1731489942991200,20
0.039718,-0.163008,1731489942991600,20
0.913514,0.489024,1731489942992000,20
0.675206,-0.652032,1731489942992400,20
0.39718,-0.326016,1731489942992800,20
0.476616,-0.40752,1731489942993200,20
-0.158872,-1.263312,1731489942993600,20
0.436898,0.448272,1731489942994000,20
0.039718,-1.22256,1731489942994400,20
0.119154,-1.059552,1731489942994800,20
-0.079436,-0.81504,1731489942995200,20
-1.072386,-1.467072,1731489942995600,20
-0.675206,0.326016,1731489942996000,20
-0.913514,0.40752,1731489942996400,20
-0.317744,-0.81504,1731489942996800,20
-1.151822,-0.081504,1731489942997200,20
-1.112104,-1.100304,1731489942997600,20
-0.834078,-0.774288,1731489942998000,20
-0.357462,0.448272,1731489942998400,20
0.19859,0.285264,1731489942998800,20
-1.509284,0.529776,1731489942999200,20
-0.873796,0.244512,1731489942999600,20
-0.278026,0.40752,1731489943000000,20
0.039718,0.366768,1731489943000400,20
0.675206,-0.122256,1731489943000800,20
-0.278026,0.896544,1731489943001200,20
-0.19859,0.40752,1731489943001600,20
0.317744,1.100304,1731489943002000,20
1.429848,0.774288,1731489943002400,20
1.032668,1.059552,1731489943002800,20
-0.158872,0.978048,1731489943003200,20
0.278026,0.529776,1731489943003600,20
0.754642,0.163008,1731489943004000,20
1.270976,0.489024,1731489943004400,20
1.58872,-0.529776,1731489943004800,20
0.754642,0.122256,1731489943005200,20
0.19859,-0.122256,1731489943005600,20
0.953232,-0.163008,1731489943006000,20
0.635488,-0.855792,1731489943006400,20
1.112104,-0.448272,1731489943006800,20
0.158872,-0.978048,1731489943007200,20
-0.59577,-0.978048,1731489943007600,20
0.119154,0.0,1731489943008000,20
-0.59577,-0.774288,1731489943008400,20
0.238308,-1.263312,1731489943008800,20
-0.516334,-0.529776,1731489943009200,20
-0.913514,-0.326016,1731489943009600,20
-1.350412,-0.652032,1731489943010000,20
0.357462,-0.652032,1731489943010400,20
0.19859,0.081504,1731489943010800,20
-0.436898,0.326016,1731489943011200,20
-1.072386,-0.774288,1731489943011600,20
0.039718,0.489024,1731489943012000,20
-0.754642,1.181808,1731489943012400,20
-0.913514,0.489024,1731489943012800,20
-0.714924,0.652032,1731489943013200,20
-1.668156,-0.20376,1731489943013600,20
-0.079436,0.937296,1731489943014000,20
-0.317744,0.366768,1731489943014400,20
1.19154,1.141056,1731489943014800,20
-0.59577,0.040752,1731489943015200,20
-0.158872,0.570528,1731489943015600,20
1.231258,1.956096,1731489943016000,20
1.032668,0.61128,1731489943016400,20
1.270976,1.059552,1731489943016800,20
0.317744,0.0,1731489943017200,20
0.556052,-0.61128,1731489943017600,20
0.953232,0.448272,1731489943018000,20
0.99295,-0.81504,1731489943018400,20
1.946182,0.040752,1731489943018800,20
0.714924,-0.40752,1731489943019200,20
-0.039718,-0.937296,1731489943019600,20
0.317744,-0.448272,1731489943020000,20
0.556052,-0.366768,1731489943020400,20
1.39013,-1.385568,1731489943020800,20
0.278026,-1.059552,1731489943021200,20
-1.151822,-1.141056,1731489943021600,20
-0.913514,-1.344816,1731489943022000,20
-0.079436,-0.326016,1731489943022400,20
0.556052,-0.652032,1731489943022800,20
-0.079436,-0.489024,1731489943023200,20
-1.549002,-1.548576,1731489943023600,20
-0.079436,0.040752,1731489943024000,20
-0.39718,0.0,1731489943024400,20
-0.19859,0.0,1731489943024800,20
-0.516334,0.448272,1731489943025200,20
-0.834078,0.0,1731489943025600,20
-0.158872,0.244512,1731489943026000,20
0.39718,-0.326016,1731489943026400,20
0.873796,1.059552,1731489943026800,20
-0.119154,1.100304,1731489943027200,20
-0.834078,0.326016,1731489943027600,20
0.476616,0.326016,1731489943028000,20
0.59577,0.978048,1731489943028400,20
0.913514,1.141056,1731489943028800,20
0.79436,1.100304,1731489943029200,20
0.238308,0.570528,1731489943029600,20
0.556052,0.040752,1731489943030000,20
1.19154,0.244512,1731489943030400,20
1.112104,0.570528,1731489943030800,20
0.476616,-0.529776,1731489943031200,20
0.834078,-0.855792,1731489943031600,20
0.635488,-0.244512,1731489943032000,20
0.516334,-0.937296,1731489943032400,20
0.59577,-0.978048,1731489943032800,20
-0.754642,-0.774288,1731489943033200,20
-0.675206,-1.344816,1731489943033600,20
-0.278026,0.20376,1731489943034000,20
1.032668,-0.774288,1731489943034400,20
-0.278026,-1.059552,1731489943034800,20
-0.317744,-1.548576,1731489943035200,20
-1.469566,-1.263312,1731489943035600,20
-0.913514,0.040752,1731489943036000,20
-0.675206,-0.081504,1731489943036400,20
0.238308,0.081504,1731489943036800,20
-0.436898,0.652032,1731489943037200,20
-2.38308,0.244512,1731489943037600,20
-0.436898,0.61128,1731489943038000,20
-0.99295,0.122256,1731489943038400,20
-0.516334,0.61128,1731489943038800,20
-0.913514,-0.163008,1731489943039200,20
-0.357462,0.733536,1731489943039600,20
0.675206,0.733536,1731489943040000,20
0.158872,-0.163008,1731489943040400,20
0.99295,0.489024,1731489943040800,20
0.714924,0.40752,1731489943041200,20
-0.039718,0.040752,1731489943041600,20
0.158872,0.285264,1731489943042000,20
1.032668,1.059552,1731489943042400,20
1.628438,1.548576,1731489943042800,20
0.0,0.163008,1731489943043200,20
-0.59577,0.529776,1731489943043600,20
1.469566,-0.163008,1731489943044000,20
0.317744,-0.40752,1731489943044400,20
1.350412,-0.366768,1731489943044800,20
0.556052,-0.61128,1731489943045200,20
0.0,-1.181808,1731489943045600,20
-0.158872,-1.0188,1731489943046000,20
0.476616,-0.61128,1731489943046400,20
-0.317744,-0.285264,1731489943046800,20
-0.039718,-1.263312,1731489943047200,20
-0.913514,-1.22256,1731489943047600,20
0.556052,-1.344816,1731489943048000,20
0.039718,-0.81504,1731489943048400,20
-0.436898,-1.0188,1731489943048800,20
-0.953232,-1.344816,1731489943049200,20
-2.541952,-0.937296,1731489943049600,20
-1.270976,-0.081504,1731489943050000,20
-1.231258,0.652032,1731489943050400,20
0.516334,-0.285264,1731489943050800,20
-1.469566,0.0,1731489943051200,20
-1.072386,-0.285264,1731489943051600,20
-0.19859,0.448272,1731489943052000,20
0.119154,-0.163008,1731489943052400,20
0.238308,0.570528,1731489943052800,20
-0.953232,0.733536,1731489943053200,20
-0.635488,0.733536,1731489943053600,20
0.317744,0.20376,1731489943054000,20
0.59577,1.0188,1731489943054400,20
0.953232,1.0188,1731489943054800,20
0.834078,0.366768,1731489943055200,20
0.953232,0.366768,1731489943055600,20
0.59577,-0.122256,1731489943056000,20
0.635488,-0.326016,1731489943056400,20
0.99295,0.61128,1731489943056800,20
-0.357462,0.448272,1731489943057200,20
0.039718,0.040752,1731489943057600,20
0.913514,0.0,1731489943058000,20
0.476616,-0.529776,1731489943058400,20
0.834078,0.244512,1731489943058800,20
-0.238308,-0.733536,1731489943059200,20
-0.278026,-0.81504,1731489943059600,20
0.079436,-0.285264,1731489943060000,20
0.39718,-1.22256,1731489943060400,20
0.913514,0.040752,1731489943060800,20
-0.873796,-0.896544,1731489943061200,20
-1.151822,-1.059552,1731489943061600,20
-1.628438,-0.733536,1731489943062000,20
-0.079436,-0.529776,1731489943062400,20
-0.119154,-0.774288,1731489943062800,20
-1.231258,0.285264,1731489943063200,20
-0.714924,-0.366768,1731489943063600,20
-1.231258,-0.733536,1731489943064000,20
-0.238308,0.122256,1731489943064400,20
-0.59577,0.489024,1731489943064800,20
-0.59577,0.692784,1731489943065200,20
-2.065336,0.163008,1731489943065600,20
-0.436898,0.244512,1731489943066000,20
-0.119154,1.42632,1731489943066400,20
0.834078,1.181808,1731489943066800,20
-0.079436,0.285264,1731489943067200,20
0.039718,-0.040752,1731489943067600,20
0.436898,0.163008,1731489943068000,20
1.112104,1.344816,1731489943068400,20
1.112104,1.344816,1731489943068800,20
0.79436,0.366768,1731489943069200,20
0.99295,0.326016,1731489943069600,20
-0.278026,-0.40752,1731489943070000,20
0.317744,-0.692784,1731489943070400,20
0.913514,0.163008,1731489943070800,20
0.19859,-0.326016,1731489943071200,20
0.19859,-1.141056,1731489943071600,20
0.119154,-0.285264,1731489943072000,20
0.039718,-0.366768,1731489943072400,20
0.99295,-0.692784,1731489943072800,20
-0.158872,-0.366768,1731489943073200,20
-0.238308,-0.244512,1731489943073600,20
-0.953232,-0.448272,1731489943074000,20
0.238308,-0.774288,1731489943074400,20
0.436898,0.040752,1731489943074800,20
-1.072386,-0.285264,1731489943075200,20
-1.946182,0.326016,1731489943075600,20
-1.827028,-0.122256,1731489943076000,20
-0.59577,-0.081504,1731489943076400,20
-0.436898,-0.163008,1731489943076800,20
-1.707874,-0.285264,1731489943077200,20
-1.231258,0.855792,1731489943077600,20
-0.754642,-0.366768,1731489943078000,20
-1.072386,0.285264,1731489943078400,20
-0.039718,0.489024,1731489943078800,20
0.0,0.20376,1731489943079200,20
-0.873796,0.40752,1731489943079600,20
0.59577,1.548576,1731489943080000,20
0.0,1.507824,1731489943080400,20
1.39013,1.181808,1731489943080800,20
0.754642,0.122256,1731489943081200,20
0.59577,0.937296,1731489943081600,20
0.516334,0.529776,1731489943082000,20
-0.039718,-0.244512,1731489943082400,20
1.668156,-0.20376,1731489943082800,20
1.310694,-0.163008,1731489943083200,20
0.714924,-0.326016,1731489943083600,20
-0.079436,-1.0188,1731489943084000,20
0.79436,-0.896544,1731489943084400,20
0.913514,-0.122256,1731489943084800,20
0.476616,-0.40752,1731489943085200,20
-0.39718,-0.896544,1731489943085600,20
-0.476616,-0.774288,1731489943086000,20
-0.039718,-0.20376,1731489943086400,20
0.476616,-0.040752,1731489943086800,20
0.238308,-1.22256,1731489943087200,20
0.158872,-1.181808,1731489943087600,20
-0.556052,-1.0188,1731489943088000,20
-1.231258,-0.529776,1731489943088400,20
0.39718,0.244512,1731489943088800,20
-1.231258,-0.81504,1731489943089200,20
-1.747592,-0.489024,1731489943089600,20
-1.628438,0.081504,1731489943090000,20
-0.158872,-0.652032,1731489943090400,20
-1.072386,0.652032,1731489943090800,20
-0.278026,0.040752,1731489943091200,20
-0.675206,0.774288,1731489943091600,20
-0.714924,0.896544,1731489943092000,20
-0.675206,0.40752,1731489943092400,20
