time,Bm X,Bm Y
1642489217126.8,-0.409292,-0.410722
1642489217127.2,0.15742,-0.189564
1642489217127.5999,0.188904,-0.78985
1642489217128.0,-0.377808,-0.284346
1642489217128.4001,0.0,0.063188
1642489217128.7998,-0.062968,0.284346
1642489217129.2,0.031484,-0.758256
1642489217129.6,-0.251872,-0.695068
1642489217130.0,0.15742,-0.063188
1642489217130.4,0.377808,-0.126376
1642489217130.8,-0.15742,0.063188
1642489217131.2002,-0.283356,0.410722
1642489217131.5999,-0.220388,0.410722
1642489217132.0,-0.440776,0.537098
1642489217132.4001,-0.062968,0.410722
1642489217132.8,0.566712,-0.347534
1642489217133.2,0.346324,0.126376
1642489217133.6,0.755616,0.284346
1642489217134.0,-0.62968,-0.442316
1642489217134.4,0.409292,0.221158
1642489217134.8,-0.818584,0.031594
1642489217135.2,0.062968,0.410722
1642489217135.6,-0.251872,-0.15797
1642489217136.0,0.251872,-0.126376
1642489217136.4,-0.440776,-0.221158
1642489217136.8,0.283356,0.379128
1642489217137.2002,0.125936,-0.252752
1642489217137.5999,-0.62968,-0.442316
1642489217138.0,-0.346324,-0.126376
1642489217138.4001,0.188904,0.126376
1642489217138.7998,0.094452,0.537098
1642489217139.2,0.031484,0.0
1642489217139.6,-0.220388,0.15797
1642489217140.0,-0.125936,-0.63188
1642489217140.4,-0.535228,-0.347534
1642489217140.8,0.31484,0.252752
1642489217141.2,-0.062968,-0.189564
1642489217141.5999,0.503744,-0.31594
1642489217142.0,0.220388,0.15797
1642489217142.4001,0.440776,0.31594
1642489217142.8,-0.094452,-0.537098
1642489217143.2,-0.409292,-0.537098
1642489217143.6,-0.724132,-0.189564
1642489217144.0,0.566712,-0.189564
1642489217144.4,0.409292,0.063188
1642489217144.8,-0.062968,0.47391
1642489217145.2,-0.377808,-0.600286
1642489217145.6,0.15742,-0.47391
1642489217146.0,-0.598196,0.221158
1642489217146.4,-0.125936,-0.379128
1642489217146.8,0.0,0.063188
1642489217147.2002,0.283356,0.505504
1642489217147.5999,0.377808,-0.347534
1642489217148.0,0.125936,0.379128
1642489217148.4001,0.440776,-0.063188
1642489217148.7998,-0.15742,0.63188
1642489217149.2,-0.15742,-0.031594
1642489217149.6,0.15742,0.15797
1642489217150.0,0.377808,0.252752
1642489217150.4,0.220388,-0.094782
1642489217150.8,-0.188904,-0.15797
1642489217151.2,-0.346324,0.189564
1642489217151.5999,-0.692648,0.15797
1642489217152.0,-0.031484,-0.063188
1642489217152.4,0.062968,0.221158
1642489217152.8,-0.031484,-0.221158
1642489217153.2,0.15742,-0.284346
1642489217153.6,-0.47226,-0.379128
1642489217154.0,-0.409292,-0.379128
1642489217154.4001,-0.125936,0.063188
1642489217154.8,0.220388,-0.031594
1642489217155.2,0.283356,-0.189564
1642489217155.6,0.220388,0.347534
1642489217156.0,-0.566712,0.063188
1642489217156.4,0.535228,0.0
1642489217156.8,-0.94452,-0.568692
1642489217157.2002,-0.251872,-0.442316
1642489217157.5999,-0.15742,-1.10579
1642489217158.0,0.0,-0.221158
1642489217158.4001,0.346324,0.094782
1642489217158.7998,0.377808,-0.189564
1642489217159.2,0.062968,-0.379128
1642489217159.6,0.409292,0.189564
1642489217160.0,-0.440776,-0.442316
1642489217160.4,-0.125936,-0.063188
1642489217160.8,0.094452,-0.410722
1642489217161.2,-0.062968,-0.15797
1642489217161.6,-0.881552,0.189564
1642489217162.0,0.598196,0.347534
1642489217162.4,0.346324,0.094782
1642489217162.8,-0.15742,0.284346
1642489217163.2,-0.15742,0.0
1642489217163.5999,0.062968,-0.031594
1642489217164.0,1.038972,0.0
1642489217164.4001,-0.031484,-0.284346
1642489217164.8,0.125936,0.505504
1642489217165.2,-0.535228,0.094782
1642489217165.6,-0.913036,0.126376
1642489217166.0,-0.346324,0.189564
1642489217166.4,0.125936,-0.221158
1642489217166.8,0.31484,-0.031594
1642489217167.2002,0.913036,0.600286
1642489217167.5999,-0.220388,-0.031594
1642489217168.0,0.15742,0.600286
1642489217168.4001,-0.15742,-0.063188
1642489217168.8,0.377808,-0.063188
1642489217169.2,-0.188904,0.663474
1642489217169.6,-0.15742,-0.379128
1642489217170.0,0.409292,0.379128
1642489217170.4,-0.062968,0.15797
1642489217170.8,0.692648,-0.347534
1642489217171.2,0.094452,-0.031594
1642489217171.6,0.188904,0.379128
1642489217172.0,0.031484,0.0
1642489217172.4,-0.220388,-0.347534
1642489217172.8,0.062968,0.47391
1642489217173.2,-0.094452,0.031594
1642489217173.5999,-0.251872,-0.252752
1642489217174.0,-0.409292,0.063188
1642489217174.4001,-0.31484,0.568692
1642489217174.7998,0.0,0.094782
1642489217175.2,0.062968,0.0
1642489217175.6,0.31484,-0.031594
1642489217176.0,0.094452,-0.410722
1642489217176.4,0.0,0.410722
1642489217176.8,-0.440776,-0.221158
1642489217177.2002,0.094452,-0.410722
1642489217177.5999,-0.094452,0.063188
1642489217178.0,0.0,-0.252752
1642489217178.4001,0.31484,-0.15797
1642489217178.8,0.220388,0.094782
1642489217179.2,0.031484,-0.063188
1642489217179.6,-0.62968,-0.063188
1642489217180.0,-0.220388,0.063188
1642489217180.4,-0.062968,-0.663474
1642489217180.8,0.094452,0.410722
1642489217181.2,0.409292,-0.189564
1642489217181.6,0.31484,0.094782
1642489217182.0,-0.188904,-0.47391
1642489217182.4,-0.598196,-0.505504
1642489217182.8,-0.409292,-0.347534
1642489217183.2,-0.283356,-0.347534
1642489217183.5999,0.346324,-0.189564
1642489217184.0,-0.31484,-0.094782
1642489217184.4001,0.094452,0.031594
1642489217184.7998,0.188904,0.063188
1642489217185.2,-0.346324,-0.252752
1642489217185.6,-0.031484,-0.284346
1642489217186.0,-0.031484,0.221158
1642489217186.4,0.692648,0.537098
1642489217186.8,-0.283356,0.063188
1642489217187.2,-0.220388,0.063188
1642489217187.5999,0.692648,0.568692
1642489217188.0,-0.125936,0.15797
1642489217188.4001,0.566712,0.094782
1642489217188.8,-0.062968,0.189564
1642489217189.2,0.15742,0.31594
1642489217189.6,-0.125936,0.252752
1642489217190.0,0.188904,0.189564
1642489217190.4,-0.031484,-0.126376
1642489217190.8,-0.377808,-0.15797
1642489217191.2,0.125936,-0.916226
1642489217191.6,-0.15742,0.189564
1642489217192.0,0.31484,-0.063188
1642489217192.4,-0.062968,0.0
1642489217192.8,-0.094452,-0.537098
1642489217193.2002,0.47226,0.568692
1642489217193.5999,-0.188904,-0.094782
1642489217194.0,-0.125936,-0.15797
1642489217194.4001,-0.188904,-0.252752
1642489217194.7998,0.220388,0.15797
1642489217195.2,-0.566712,-0.31594
1642489217195.6,-0.724132,0.063188
1642489217196.0,-0.15742,-0.126376
1642489217196.4,0.251872,0.0
1642489217196.8,0.031484,-0.094782
1642489217197.2,0.188904,-0.126376
1642489217197.5999,0.7871,0.726662
1642489217198.0,0.31484,-0.568692
1642489217198.4,-0.598196,-0.031594
1642489217198.8,0.409292,0.063188
1642489217199.2,-0.15742,0.0
1642489217199.6,0.377808,-0.15797
1642489217200.0,-0.409292,-0.347534
1642489217200.4001,0.346324,-0.31594
1642489217200.8,0.031484,-0.31594
1642489217201.2,0.031484,-0.31594
1642489217201.6,0.031484,-0.31594
1642489217202.0,0.031484,-0.31594
1642489217202.4,0.031484,-0.31594
1642489217202.8,0.031484,-0.31594
1642489217203.2002,0.031484,-0.31594
1642489217203.5999,0.031484,-0.31594
1642489217204.0,-0.31484,0.0
1642489217204.4001,-0.31484,0.600286
1642489217204.7998,0.0,-0.284346
1642489217205.2,0.62968,0.031594
1642489217205.6,0.283356,0.031594
1642489217206.0,0.377808,-0.031594
1642489217206.4,0.220388,0.410722
1642489217206.8,0.031484,0.63188
1642489217207.2,-0.220388,0.031594
1642489217207.6,-0.440776,0.0
1642489217208.0,-0.251872,-0.252752
1642489217208.4,0.062968,-0.31594
1642489217208.8,0.692648,-0.031594
1642489217209.2,0.220388,-0.410722
1642489217209.5999,0.503744,-0.063188
1642489217210.0,-0.503744,-0.47391
1642489217210.4001,-0.220388,0.189564
1642489217210.8,-0.346324,-0.252752
1642489217211.2,-0.062968,-0.284346
1642489217211.6,0.724132,0.442316
1642489217212.0,0.440776,0.063188
1642489217212.4,0.503744,-0.063188
1642489217212.8,0.47226,-0.063188
1642489217213.2002,-0.125936,-0.15797
1642489217213.5999,-0.377808,0.126376
1642489217214.0,-0.220388,-0.379128
1642489217214.4001,-0.188904,0.284346
1642489217214.7998,0.062968,-0.410722
1642489217215.2,0.062968,0.284346
1642489217215.6,0.062968,0.284346
1642489217216.0,0.062968,-0.284346
1642489217216.4,0.409292,-0.063188
1642489217216.8,0.031484,0.252752
1642489217217.2,-0.31484,0.31594
1642489217217.6,0.598196,0.063188
1642489217218.0,-0.125936,0.126376
1642489217218.4,-0.220388,0.0
1642489217218.8,-0.062968,0.379128
1642489217219.2,-0.755616,0.063188
1642489217219.5999,-0.31484,-0.221158
1642489217220.0,0.755616,0.221158
1642489217220.4001,0.188904,0.347534
1642489217220.7998,0.0,-0.47391
1642489217221.2,-0.440776,0.221158
1642489217221.6,-0.220388,-0.063188
1642489217222.0,0.188904,0.695068
1642489217222.4,-0.220388,0.0
1642489217222.8,0.125936,0.47391
1642489217223.2002,0.15742,-0.31594
1642489217223.5999,0.283356,-0.252752
1642489217224.0,-0.220388,0.568692
1642489217224.4001,0.220388,-0.568692
1642489217224.8,0.566712,0.189564
1642489217225.2,-0.125936,0.063188
1642489217225.6,0.188904,-0.126376
1642489217226.0,-0.251872,0.221158
1642489217226.4,-0.031484,-0.31594
1642489217226.8,0.283356,-0.47391
1642489217227.2,-0.661164,-0.221158
1642489217227.6,0.31484,-0.379128
1642489217228.0,0.47226,-0.221158
1642489217228.4,0.15742,0.063188
1642489217228.8,0.31484,-0.379128
1642489217229.2,-0.566712,-0.189564
1642489217229.5999,-0.283356,0.063188
1642489217230.0,-0.094452,-0.126376
1642489217230.4001,-0.31484,0.031594
1642489217230.7998,0.283356,-0.063188
1642489217231.2,-0.346324,0.505504
1642489217231.6,0.031484,-0.442316
1642489217232.0,0.031484,-0.094782
1642489217232.4,-0.188904,0.221158
1642489217232.8,-0.566712,0.094782
1642489217233.2002,-0.15742,-0.379128
1642489217233.5999,0.062968,-0.063188
1642489217234.0,0.031484,0.15797
1642489217234.4001,0.377808,-0.63188
1642489217234.8,0.15742,-0.221158
1642489217235.2,0.31484,-0.15797
1642489217235.6,-0.062968,-0.189564
1642489217236.0,-0.283356,-0.15797
1642489217236.4,-0.094452,0.15797
1642489217236.8,0.535228,0.221158
1642489217237.2,0.409292,-0.189564
1642489217237.6,-0.251872,-0.663474
1642489217238.0,0.503744,-0.094782
1642489217238.4,-0.062968,0.568692
1642489217238.8,0.062968,-0.189564
1642489217239.2002,0.094452,0.663474
1642489217239.5999,-0.440776,0.221158
1642489217240.0,0.881552,0.031594
1642489217240.4001,0.062968,-0.410722
1642489217240.7998,-0.409292,-0.221158
1642489217241.2,-0.188904,0.252752
1642489217241.6,0.188904,0.221158
1642489217242.0,0.31484,0.347534
1642489217242.4,-0.094452,-0.189564
1642489217242.8,0.031484,-0.31594
1642489217243.2,0.094452,0.126376
1642489217243.5999,-0.125936,0.410722
1642489217244.0,-0.251872,-0.379128
1642489217244.4,0.062968,-0.284346
1642489217244.8,0.031484,-0.031594
1642489217245.2,0.62968,-0.379128
1642489217245.6,0.094452,-0.189564
1642489217246.0,0.0,-1.042602
1642489217246.4001,0.220388,-0.252752
1642489217246.8,-0.15742,-0.221158
1642489217247.2,-0.188904,0.347534
1642489217247.6,-0.251872,0.47391
1642489217248.0,0.31484,-0.126376
1642489217248.4,0.031484,-0.126376
1642489217248.8,0.283356,-0.063188
1642489217249.2002,0.125936,-0.252752
1642489217249.5999,0.251872,-0.726662
1642489217250.0,0.251872,-0.284346
1642489217250.4001,-0.283356,-0.78985
1642489217250.7998,-0.220388,0.031594
1642489217251.2,0.283356,-0.284346
1642489217251.6,0.094452,-0.063188
1642489217252.0,0.062968,0.505504
1642489217252.4,-0.503744,-0.63188
1642489217252.8,-0.47226,-0.189564
1642489217253.2,-0.31484,-0.410722
1642489217253.5999,0.661164,-0.600286
1642489217254.0,-0.377808,0.600286
1642489217254.4,0.251872,0.47391
1642489217254.8,0.220388,0.284346
1642489217255.2,0.094452,-0.600286
1642489217255.6,-0.724132,-0.189564
1642489217256.0,0.220388,-0.379128
1642489217256.4001,0.47226,0.47391
1642489217256.8,0.062968,-0.063188
1642489217257.2,-0.283356,-0.031594
1642489217257.6,0.15742,0.252752
1642489217258.0,0.440776,0.221158
1642489217258.4,0.031484,-0.568692
1642489217258.8,-0.47226,0.505504
1642489217259.2002,0.377808,0.094782
1642489217259.5999,0.566712,-0.189564
1642489217260.0,-0.062968,-0.284346
1642489217260.4001,-0.220388,-0.063188
1642489217260.7998,-0.188904,-0.094782
1642489217261.2,-0.062968,0.031594
1642489217261.6,0.220388,0.284346
1642489217262.0,-0.062968,-0.31594
1642489217262.4,-0.31484,-0.31594
1642489217262.8,0.15742,0.15797
1642489217263.2,0.15742,0.094782
1642489217263.6,-0.409292,-0.284346
1642489217264.0,0.47226,-0.442316
1642489217264.4,0.0,0.0
1642489217264.8,0.755616,0.094782
1642489217265.2,0.47226,0.252752
1642489217265.5999,0.188904,0.0
1642489217266.0,0.251872,-0.347534
1642489217266.4001,-0.283356,0.663474
1642489217266.7998,-0.7871,-0.15797
1642489217267.2,0.409292,-0.758256
1642489217267.6,0.7871,0.379128
1642489217268.0,-0.094452,0.15797
1642489217268.4,-0.031484,0.063188
1642489217268.8,-0.440776,-0.15797
1642489217269.2002,-0.62968,0.252752
1642489217269.5999,-0.125936,-0.442316
1642489217270.0,-0.062968,-0.758256
1642489217270.4001,-0.125936,0.221158
1642489217270.8,-0.409292,-0.442316
1642489217271.2,-0.15742,0.063188
1642489217271.6,-0.188904,-0.221158
1642489217272.0,0.283356,0.126376
1642489217272.4,-0.094452,-0.63188
1642489217272.8,-0.062968,-0.189564
1642489217273.2,0.7871,-0.189564
1642489217273.6,-0.251872,-0.126376
1642489217274.0,-0.15742,-0.189564
1642489217274.4,0.188904,0.126376
1642489217274.8,-0.346324,-0.284346
1642489217275.2,0.31484,-0.031594
1642489217275.5999,-0.283356,-0.505504
1642489217276.0,0.377808,0.347534
1642489217276.4001,-0.503744,0.347534
1642489217276.7998,-0.15742,-0.094782
1642489217277.2,-0.409292,0.442316
1642489217277.6,-0.125936,0.63188
1642489217278.0,0.15742,0.600286
1642489217278.4,0.346324,0.094782
1642489217278.8,0.31484,0.726662
1642489217279.2002,0.283356,0.094782
1642489217279.5999,0.125936,0.15797
1642489217280.0,0.062968,0.347534
1642489217280.4001,0.346324,0.442316
1642489217280.8,-0.283356,-0.505504
1642489217281.2,-0.31484,-0.347534
1642489217281.6,-0.15742,0.568692
1642489217282.0,0.409292,0.47391
1642489217282.4,-0.566712,-0.252752
1642489217282.8,0.346324,0.252752
1642489217283.2,-0.094452,-0.094782
1642489217283.6,0.188904,-0.442316
1642489217284.0,-0.377808,-0.094782
1642489217284.4,0.724132,-0.31594
1642489217284.8,0.409292,-0.410722
1642489217285.2002,-0.7871,-0.094782
1642489217285.5999,0.535228,-0.758256
1642489217286.0,-0.377808,0.063188
1642489217286.4001,-0.409292,-0.094782
1642489217286.7998,0.251872,-0.189564
1642489217287.2,0.251872,-0.15797
1642489217287.6,-0.251872,-0.221158
1642489217288.0,-0.283356,0.031594
1642489217288.4,-0.377808,0.505504
1642489217288.8,0.062968,-0.15797
1642489217289.2,0.220388,0.410722
1642489217289.5999,-0.976004,0.189564
1642489217290.0,0.62968,0.221158
1642489217290.4001,0.346324,0.031594
1642489217290.8,-0.976004,0.0
1642489217291.2,0.598196,0.600286
1642489217291.6,-0.031484,0.410722
1642489217292.0,0.409292,-0.758256
1642489217292.4,-0.15742,-0.189564
1642489217292.8,0.251872,-0.31594
1642489217293.2,-0.409292,0.094782
1642489217293.6,-0.283356,0.126376
1642489217294.0,0.62968,-0.442316
1642489217294.4,-0.377808,0.126376
1642489217294.8,-0.15742,-0.126376
1642489217295.2002,0.062968,-0.252752
1642489217295.5999,0.377808,0.189564
1642489217296.0,-0.409292,-0.15797
1642489217296.4001,-0.251872,-0.094782
1642489217296.7998,-0.062968,0.347534
1642489217297.2,-0.47226,-0.252752
1642489217297.6,-0.283356,-0.47391
1642489217298.0,0.535228,-0.31594
1642489217298.4,-0.377808,0.853038
1642489217298.8,0.377808,0.063188
1642489217299.2,0.724132,0.031594
1642489217299.5999,0.125936,0.189564
1642489217300.0,-0.535228,0.0
1642489217300.4,0.220388,0.410722
1642489217300.8,0.220388,-0.063188
1642489217301.2,0.0,0.63188
1642489217301.6,0.377808,-0.726662
1642489217302.0,0.031484,-0.537098
1642489217302.4001,0.188904,0.31594
1642489217302.8,0.188904,0.189564
1642489217303.2,-0.125936,-0.094782
1642489217303.6,0.094452,-0.15797
1642489217304.0,0.251872,-0.252752
1642489217304.4,-0.440776,-0.31594
1642489217304.8,-0.220388,0.031594
1642489217305.2002,1.038972,0.063188
1642489217305.5999,-0.47226,-0.189564
1642489217306.0,-0.062968,-0.15797
1642489217306.4001,-0.15742,0.442316
1642489217306.7998,0.15742,0.410722
1642489217307.2,0.15742,-0.031594
1642489217307.6,0.062968,0.379128
1642489217308.0,0.062968,-0.189564
1642489217308.4,-0.346324,-0.15797
1642489217308.8,-0.220388,0.094782
1642489217309.2,0.251872,-0.063188
1642489217309.6,0.566712,0.537098
1642489217310.0,-0.062968,0.15797
1642489217310.4,0.220388,-0.347534
1642489217310.8,-0.724132,0.537098
1642489217311.2,-0.346324,0.252752
1642489217311.5999,-0.125936,-0.126376
1642489217312.0,0.0,-0.505504
1642489217312.4001,0.094452,1.232166
1642489217312.8,-0.220388,-0.379128
1642489217313.2,-0.598196,-0.410722
1642489217313.6,0.440776,0.410722
1642489217314.0,-0.503744,0.252752
1642489217314.4,-0.094452,-0.410722
1642489217314.8,0.125936,-0.094782
1642489217315.2002,0.724132,0.031594
1642489217315.5999,0.094452,0.189564
1642489217316.0,0.15742,-0.284346
1642489217316.4001,0.283356,0.031594
1642489217316.8,-0.47226,0.47391
1642489217317.2,-0.346324,0.31594
1642489217317.6,-0.15742,-0.094782
1642489217318.0,0.094452,0.126376
1642489217318.4,0.031484,-0.221158
1642489217318.8,0.377808,-0.410722
1642489217319.2,0.15742,-0.410722
1642489217319.6,0.15742,0.15797
1642489217320.0,-0.913036,-0.347534
1642489217320.4,-0.346324,0.094782
1642489217320.8,0.283356,0.31594
1642489217321.2,0.220388,0.31594
1642489217321.5999,0.188904,0.252752
1642489217322.0,-0.346324,-0.126376
1642489217322.4001,0.094452,0.063188
1642489217322.7998,-0.283356,0.126376
1642489217323.2,0.440776,-0.094782
1642489217323.6,-0.283356,0.221158
1642489217324.0,0.346324,0.284346
1642489217324.4,0.251872,-0.600286
1642489217324.8,0.283356,0.31594
1642489217325.2002,-0.188904,0.442316
1642489217325.5999,0.094452,-0.568692
1642489217326.0,0.346324,-0.031594
1642489217326.4001,0.755616,0.031594
1642489217326.8,0.346324,-0.126376
1642489217327.2,0.251872,-0.189564
1642489217327.6,-0.188904,0.189564
1642489217328.0,-0.692648,0.0
1642489217328.4,0.220388,-0.379128
1642489217328.8,-0.220388,0.347534
1642489217329.2,-0.15742,0.0
1642489217329.6,0.0,-0.379128
1642489217330.0,0.251872,0.347534
1642489217330.4,0.188904,-0.63188
1642489217330.8,0.15742,0.126376
1642489217331.2,-0.283356,0.15797
1642489217331.5999,-0.094452,0.031594
1642489217332.0,-0.818584,0.505504
1642489217332.4001,0.15742,-0.031594
1642489217332.7998,0.125936,-0.47391
1642489217333.2,0.220388,-0.094782
1642489217333.6,-0.15742,-0.758256
1642489217334.0,0.188904,-0.15797
1642489217334.4,0.47226,-0.410722
1642489217334.8,0.125936,-0.189564
1642489217335.2,-0.346324,0.189564
1642489217335.5999,0.062968,-0.442316
1642489217336.0,-0.251872,0.410722
1642489217336.4001,-0.188904,0.063188
1642489217336.8,0.0,0.379128
1642489217337.2,-0.094452,-0.31594
1642489217337.6,-0.094452,-0.15797
1642489217338.0,-0.47226,0.126376
1642489217338.4,-0.535228,-0.15797
1642489217338.8,-0.409292,-0.094782
1642489217339.2,0.440776,0.126376
1642489217339.6,-0.346324,0.442316
1642489217340.0,-0.440776,-0.031594
1642489217340.4,-0.346324,0.600286
1642489217340.8,-0.818584,0.252752
1642489217341.2002,-0.377808,-0.410722
1642489217341.5999,0.031484,-0.063188
1642489217342.0,0.15742,0.126376
1642489217342.4001,0.188904,-0.094782
1642489217342.7998,-0.094452,-0.15797
1642489217343.2,0.692648,0.347534
1642489217343.6,0.251872,0.063188
1642489217344.0,0.094452,-0.31594
1642489217344.4,-0.15742,-0.410722
1642489217344.8,-0.818584,-0.094782
1642489217345.2,0.031484,-0.379128
1642489217345.5999,0.283356,-0.442316
1642489217346.0,0.377808,0.442316
1642489217346.4,0.094452,-0.284346
1642489217346.8,-0.440776,-0.726662
1642489217347.2,-0.724132,-0.284346
1642489217347.6,-0.409292,0.568692
1642489217348.0,-0.220388,-0.442316
1642489217348.4001,-0.346324,0.221158
1642489217348.8,-0.031484,0.252752
1642489217349.2,0.377808,-0.126376
1642489217349.6,-0.440776,-0.221158
1642489217350.0,-0.503744,-0.47391
1642489217350.4,-0.251872,0.505504
1642489217350.8,-0.598196,-0.663474
1642489217351.2002,-0.125936,-0.221158
1642489217351.5999,0.251872,-0.252752
1642489217352.0,-0.062968,0.252752
1642489217352.4001,-0.15742,-0.379128
1642489217352.7998,-0.440776,0.126376
1642489217353.2,-0.15742,-0.063188
1642489217353.6,0.0,-0.537098
1642489217354.0,0.094452,0.094782
1642489217354.4,0.031484,0.221158
1642489217354.8,-0.283356,-0.284346
1642489217355.2,0.377808,-0.094782
1642489217355.6,0.094452,0.252752
1642489217356.0,-0.31484,-0.252752
1642489217356.4,-0.440776,0.063188
1642489217356.8,-0.251872,0.094782
1642489217357.2,-0.094452,-0.031594
1642489217357.5999,-0.251872,-0.126376
1642489217358.0,-0.188904,0.568692
1642489217358.4001,-0.47226,-0.094782
1642489217358.8,-0.062968,-0.695068
1642489217359.2,0.346324,0.568692
1642489217359.6,-0.062968,0.094782
1642489217360.0,0.440776,0.410722
1642489217360.4,0.377808,-0.063188
1642489217360.8,0.188904,0.347534
1642489217361.2002,0.346324,0.347534
1642489217361.5999,-0.31484,-0.442316
1642489217362.0,-0.47226,-0.221158
1642489217362.4001,-0.409292,0.0
1642489217362.7998,-0.094452,0.126376
1642489217363.2,0.283356,0.442316
1642489217363.6,0.094452,-0.568692
1642489217364.0,-0.125936,-0.15797
1642489217364.4,0.62968,0.0
1642489217364.8,0.409292,0.537098
1642489217365.2,0.188904,-0.221158
1642489217365.6,0.440776,-0.063188
1642489217366.0,0.031484,-0.15797
1642489217366.4,-0.062968,0.442316
1642489217366.8,0.62968,0.126376
1642489217367.2,-0.31484,-0.031594
1642489217367.5999,-0.094452,-0.063188
1642489217368.0,-0.220388,-0.094782
1642489217368.4001,0.94452,0.189564
1642489217368.7998,-0.251872,0.221158
1642489217369.2,0.62968,-0.094782
1642489217369.6,-0.094452,-0.031594
1642489217370.0,-0.125936,0.31594
1642489217370.4,-0.220388,-0.63188
1642489217370.8,-0.47226,-0.884632
1642489217371.2002,0.251872,0.410722
1642489217371.5999,0.220388,-0.094782
1642489217372.0,0.220388,-0.63188
1642489217372.4001,0.503744,0.31594
1642489217372.8,-0.283356,-0.063188
1642489217373.2,0.031484,-0.410722
1642489217373.6,0.251872,0.284346
1642489217374.0,0.377808,-0.284346
1642489217374.4,-0.251872,0.031594
1642489217374.8,-0.251872,-0.31594
1642489217375.2,0.283356,0.221158
1642489217375.6,-0.31484,-0.094782
1642489217376.0,-0.598196,-0.221158
1642489217376.4,-0.692648,0.31594
1642489217376.8,0.755616,0.979414
1642489217377.2,0.440776,-0.15797
1642489217377.5999,0.0,-0.126376
1642489217378.0,0.0,-0.221158
1642489217378.4001,-0.31484,-0.347534
1642489217378.7998,0.535228,-0.347534
1642489217379.2,-0.31484,0.031594
1642489217379.6,0.283356,0.663474
1642489217380.0,-0.31484,-0.126376
1642489217380.4,-0.566712,0.031594
1642489217380.8,-0.503744,-0.221158
1642489217381.2002,-0.7871,0.347534
1642489217381.5999,-0.377808,-0.663474
1642489217382.0,-0.535228,0.063188
1642489217382.4001,-0.346324,-0.379128
1642489217382.8,0.15742,-0.094782
1642489217383.2,0.094452,0.379128
1642489217383.6,0.031484,-0.126376
1642489217384.0,-0.15742,-0.442316
1642489217384.4,0.220388,-0.884632
1642489217384.8,0.283356,0.031594
1642489217385.2,-0.125936,0.15797
1642489217385.6,0.125936,0.031594
1642489217386.0,0.125936,-0.505504
1642489217386.4,0.62968,-0.221158
1642489217386.8,0.125936,-0.410722
1642489217387.2002,0.503744,-0.63188
1642489217387.5999,-0.283356,-0.63188
1642489217388.0,0.503744,0.537098
1642489217388.4001,0.125936,0.063188
1642489217388.7998,-0.094452,-0.15797
1642489217389.2,0.125936,-0.031594
1642489217389.6,-0.346324,0.063188
1642489217390.0,-0.283356,0.126376
1642489217390.4,0.503744,0.063188
1642489217390.8,-0.31484,0.442316
1642489217391.2,0.094452,-0.379128
1642489217391.5999,-0.062968,0.221158
1642489217392.0,0.283356,0.505504
1642489217392.4001,-0.598196,-0.063188
1642489217392.8,0.15742,-0.189564
1642489217393.2,-0.094452,0.094782
1642489217393.6,0.346324,0.568692
1642489217394.0,-0.220388,0.031594
1642489217394.4,0.220388,0.284346
1642489217394.8,0.503744,-0.284346
1642489217395.2,-0.125936,-0.15797
1642489217395.6,0.47226,-0.442316
1642489217396.0,-0.094452,-0.31594
1642489217396.4,0.440776,-0.505504
1642489217396.8,0.220388,-0.600286
1642489217397.2002,0.031484,0.063188
1642489217397.5999,0.062968,0.221158
1642489217398.0,-0.62968,-0.063188
1642489217398.4001,-0.503744,-0.31594
1642489217398.7998,-0.125936,-0.126376
1642489217399.2,0.0,0.221158
1642489217399.6,-0.346324,-0.252752
1642489217400.0,0.094452,0.094782
1642489217400.4,0.47226,0.31594
1642489217400.8,-0.440776,-0.47391
1642489217401.2,0.283356,-0.221158
1642489217401.5999,-0.346324,-0.410722
1642489217402.0,-0.031484,0.568692
1642489217402.4,-0.125936,-0.347534
1642489217402.8,-0.692648,-0.031594
1642489217403.2,-0.094452,0.442316
1642489217403.6,-0.346324,0.126376
1642489217404.0,0.440776,0.031594
1642489217404.4001,-0.692648,-0.031594
1642489217404.8,0.692648,-0.063188
1642489217405.2,0.125936,-0.252752
1642489217405.6,0.976004,-0.15797
1642489217406.0,0.188904,0.347534
1642489217406.4,-0.47226,0.031594
1642489217406.8,-0.094452,-0.568692
1642489217407.2002,-0.346324,-0.221158
1642489217407.5999,0.283356,0.410722
1642489217408.0,-0.692648,-0.347534
1642489217408.4001,-0.409292,0.663474
1642489217408.7998,-0.251872,0.15797
1642489217409.2,0.377808,0.094782
1642489217409.6,-0.661164,-0.094782
1642489217410.0,0.062968,0.031594
1642489217410.4,0.503744,0.0
1642489217410.8,-0.125936,-0.126376
1642489217411.2,0.031484,0.031594
1642489217411.6,0.409292,-0.600286
1642489217412.0,0.188904,0.031594
1642489217412.4,0.094452,0.347534
1642489217412.8,-0.031484,-0.505504
1642489217413.2,0.661164,-0.284346
1642489217413.5999,0.031484,0.063188
1642489217414.0,0.094452,-0.47391
1642489217414.4001,-0.47226,0.284346
1642489217414.8,-0.566712,-0.15797
1642489217415.2,-0.125936,0.031594
1642489217415.6,0.031484,-0.15797
1642489217416.0,0.0,0.063188
1642489217416.4,0.440776,-0.663474
1642489217416.8,0.15742,-0.252752
1642489217417.2002,-0.724132,-0.031594
1642489217417.5999,0.283356,-0.15797
